Post.id|Tag.id|eid_generated
549755943269|2017|95143
549755943269|2807|95144
549755943269|2884|95145
893353326954|244|95146
893353326954|2017|95147
893353326954|7517|95148
893353326954|7543|95149
893353326959|244|95150
893353326960|244|95151
687194896767|1410|95152
687194896767|1421|95153
687194896767|5170|95154
687194896767|6634|95155
687194896767|9092|95156
687194896783|58|95157
687194896783|1410|95158
687194896783|2901|95159
687194896783|5077|95160
687194896783|5183|95161
687194896783|6953|95162
687194896783|9269|95163
687194896783|9328|95164
687194896783|9474|95165
129434|1205|95166
129434|1934|95167
129434|6427|95168
687194896795|1030|95169
687194896795|1524|95170
687194896795|7556|95171
687194896795|7596|95172
687194896795|9409|95173
687194896807|1524|95174
687194896807|3047|95175
687194896807|5156|95176
687194896807|6355|95177
687194896807|7525|95178
687194896807|7617|95179
687194896807|8313|95180
687194896807|9167|95181
137439082926|1172|95182
137439082926|1444|95183
137439082926|3050|95184
137439082926|6949|95185
137439082926|7572|95186
137439082926|9181|95187
137439082926|9197|95188
137439082926|11357|95189
137439082926|12058|95190
137439082926|12481|95191
129463|138|95192
129463|1934|95193
129463|2004|95194
129463|2088|95195
129463|2799|95196
129463|7517|95197
129464|798|95198
129464|1934|95199
129464|2028|95200
129464|2797|95201
129464|3001|95202
129464|6991|95203
129464|9314|95204
687194896825|800|95205
687194896825|1410|95206
687194896825|1504|95207
687194896825|3046|95208
687194896825|5109|95209
687194896825|6394|95210
687194896825|7505|95211
687194896825|12476|95212
129484|1934|95213
129484|2797|95214
129484|7034|95215
129484|8514|95216
129485|1934|95217
129485|2791|95218
129485|2821|95219
129485|3046|95220
129485|5549|95221
129485|10459|95222
687194896846|1524|95223
687194896846|12056|95224
687194896852|290|95225
687194896852|1410|95226
687194896852|7007|95227
687194896852|7030|95228
687194896852|9036|95229
549755943665|1612|95230
893353327347|285|95231
893353327349|285|95232
893353327357|285|95233
893353327361|1541|95234
893353327361|2813|95235
893353327361|5104|95236
893353327361|12035|95237
962072804099|468|95238
962072804099|1541|95239
962072804099|2855|95240
962072804099|11979|95241
962072804099|12217|95242
893353327368|281|95243
893353327368|1152|95244
893353327368|1541|95245
893353327368|1644|95246
893353327368|2845|95247
893353327368|2846|95248
893353327368|9266|95249
893353327379|1541|95250
893353327379|11752|95251
962072804127|1541|95252
962072804127|2965|95253
962072804127|6541|95254
962072804127|6971|95255
962072804127|11595|95256
962072804127|11598|95257
1030792280875|303|95258
1030792280896|303|95259
893353327431|303|95260
824633850705|303|95261
824633850726|303|95262
755914374020|303|95263
962072804229|303|95264
893353327499|303|95265
1030792280975|303|95266
893353327510|303|95267
893353327510|2997|95268
962072804261|303|95269
755914374054|564|95270
755914374054|2108|95271
755914374054|6414|95272
755914374054|11540|95273
755914374054|11693|95274
755914374054|14588|95275
962072804271|1748|95276
962072804271|2009|95277
962072804271|3085|95278
962072804271|8870|95279
962072804271|9052|95280
962072804271|9163|95281
962072804271|10796|95282
962072804271|11711|95283
962072804275|1748|95284
962072804275|2834|95285
962072804275|9054|95286
962072804275|9730|95287
962072804275|11554|95288
962072804284|291|95289
962072804284|1748|95290
962072804284|2868|95291
962072804284|3093|95292
962072804284|11584|95293
962072804284|12058|95294
962072804284|13579|95295
962072804290|1748|95296
962072804290|2911|95297
962072804290|3087|95298
962072804290|5341|95299
962072804290|12993|95300
755914374091|564|95301
755914374091|10076|95302
1030792281157|6|95303
1030792281157|2062|95304
549755944010|140|95305
549755944010|783|95306
549755944010|804|95307
549755944010|2022|95308
549755944010|2029|95309
549755944010|2802|95310
549755944010|2997|95311
962072804441|140|95312
962072804441|783|95313
962072804441|12416|95314
137439083640|3007|95315
137439083640|3156|95316
137439083640|7062|95317
137439083656|2926|95318
137439083656|3156|95319
137439083656|4849|95320
137439083656|5056|95321
137439083656|6389|95322
137439083656|7010|95323
137439083666|2008|95324
137439083666|2790|95325
137439083666|2794|95326
137439083666|2978|95327
137439083666|3027|95328
137439083666|3111|95329
137439083666|3156|95330
618475421433|567|95331
618475421433|795|95332
962072805118|1526|95333
962072805118|5078|95334
962072805118|5367|95335
962072805118|7492|95336
962072805118|9251|95337
962072805118|11697|95338
962072805118|12167|95339
962072805134|1526|95340
962072805134|2962|95341
962072805134|10331|95342
962072805134|10456|95343
962072805134|11213|95344
962072805153|1526|95345
962072805153|5440|95346
962072805153|5804|95347
962072805153|6980|95348
962072805153|6990|95349
962072805153|11258|95350
962072805173|1526|95351
962072805173|3072|95352
962072805173|6676|95353
962072805173|12203|95354
962072805194|1526|95355
962072805194|2881|95356
962072805199|1526|95357
962072805199|2871|95358
962072805199|5091|95359
962072805199|5164|95360
962072805199|10665|95361
962072805199|11740|95362
962072805214|565|95363
962072805214|1177|95364
962072805214|1526|95365
962072805214|2933|95366
962072805214|9341|95367
962072805214|11600|95368
962072805232|792|95369
962072805232|1526|95370
962072805232|2876|95371
962072805232|7578|95372
962072805232|9228|95373
962072805232|9302|95374
962072805251|1526|95375
962072805251|6768|95376
962072805251|9202|95377
962072805269|811|95378
962072805269|1526|95379
962072805269|2836|95380
962072805269|2889|95381
962072805269|2962|95382
962072805269|5179|95383
962072805269|8139|95384
962072805269|9319|95385
962072805269|9349|95386
962072805276|1526|95387
962072805276|3029|95388
962072805281|1526|95389
962072805281|1940|95390
962072805281|6406|95391
962072805281|8600|95392
962072805281|8649|95393
962072805281|9097|95394
962072805281|11450|95395
962072805281|13232|95396
962072805296|1526|95397
962072805296|2000|95398
962072805296|6993|95399
962072805296|7557|95400
962072805299|1526|95401
962072805299|2859|95402
962072805299|2884|95403
962072805299|6236|95404
962072805299|9337|95405
962072805299|11731|95406
962072805306|1526|95407
962072805306|6947|95408
962072805306|7025|95409
962072805306|11078|95410
962072805317|1526|95411
962072805317|2019|95412
962072805317|2055|95413
962072805317|2980|95414
962072805317|3047|95415
962072805317|5881|95416
962072805317|7032|95417
962072805317|7325|95418
962072805317|9085|95419
962072805317|10205|95420
962072805317|14186|95421
962072805333|1526|95422
962072805333|1999|95423
962072805333|3084|95424
962072805333|6507|95425
962072805333|6991|95426
962072805333|9254|95427
962072805333|9669|95428
962072805353|978|95429
962072805353|1526|95430
962072805353|9291|95431
962072805363|1526|95432
962072805363|2080|95433
962072805363|2973|95434
962072805363|6373|95435
962072805363|6414|95436
962072805363|7699|95437
962072805363|10169|95438
962072805363|11718|95439
687194898696|283|95440
687194898696|796|95441
687194898696|3033|95442
687194898696|5063|95443
687194898696|11745|95444
755914375442|283|95445
481036468518|283|95446
755914375467|262|95447
755914375467|5975|95448
755914375467|7210|95449
755914375467|14918|95450
1030792282432|146|95451
1030792282432|2007|95452
1030792282432|2089|95453
412316992091|273|95454
274878038624|273|95455
274878038624|2868|95456
206158561900|273|95457
206158561913|273|95458
412316992127|2206|95459
412316992127|2918|95460
412316992127|7561|95461
412316992127|9029|95462
412316992127|9305|95463
962072806020|395|95464
962072806020|1676|95465
206158561938|540|95466
206158561938|1758|95467
206158561938|5265|95468
206158561938|7338|95469
962072806040|395|95470
962072806040|978|95471
962072806040|5125|95472
962072806040|5513|95473
962072806040|9993|95474
412316992162|2206|95475
412316992162|2931|95476
412316992162|5467|95477
412316992162|6456|95478
412316992162|7424|95479
412316992162|7578|95480
412316992162|11979|95481
687194899469|779|95482
1030792283156|779|95483
962072806435|779|95484
618475422766|779|95485
618475422776|779|95486
893353329753|779|95487
893353329753|2003|95488
687194899562|540|95489
687194899562|2051|95490
687194899562|6402|95491
687194899583|193|95492
687194899583|2054|95493
687194899583|5170|95494
687194899583|6801|95495
687194899583|9126|95496
687194899584|540|95497
687194899584|792|95498
687194899584|3014|95499
687194899596|540|95500
687194899596|3011|95501
687194899596|6076|95502
687194899596|8699|95503
687194899596|8707|95504
687194899596|11408|95505
687194899612|193|95506
687194899612|2836|95507
687194899612|5381|95508
687194899612|11208|95509
962072806656|2003|95510
1030792283452|2003|95511
1030792283506|2003|95512
962072806794|2003|95513
1030792283550|2003|95514
1030792283749|2003|95515
1030792283774|2003|95516
1030792283799|2003|95517
962072807090|2003|95518
1030792283884|2003|95519
1030792283939|2003|95520
1030792283967|2003|95521
1030792283988|2003|95522
1030792283994|2003|95523
1030792284019|2003|95524
824633853834|1734|95525
824633853834|2790|95526
824633853834|6371|95527
824633853834|6946|95528
824633853834|6949|95529
824633853834|10944|95530
824633853834|11269|95531
687194900404|288|95532
687194900404|589|95533
687194900404|775|95534
687194900422|288|95535
687194900422|5639|95536
1030792284121|288|95537
1030792284121|8820|95538
618475423717|288|95539
962072807412|288|95540
962072807412|3099|95541
893353330690|288|95542
687194900509|540|95543
687194900509|2869|95544
687194900509|3095|95545
687194900509|3097|95546
687194900516|540|95547
687194900516|2866|95548
687194900516|3024|95549
687194900516|5132|95550
687194900516|7016|95551
687194900516|8600|95552
824633854005|261|95553
962072807489|9|95554
962072807489|415|95555
962072807489|5195|95556
962072807489|12372|95557
687194900548|561|95558
687194900548|1979|95559
687194900548|5233|95560
687194900548|7015|95561
687194900548|9105|95562
687194900548|9285|95563
687194900548|10427|95564
755914377607|58|95565
755914377607|1444|95566
755914377607|6374|95567
755914377607|9036|95568
755914377607|9279|95569
1030792284555|1929|95570
1030792284555|2813|95571
1030792284555|2870|95572
1030792284555|6412|95573
1030792284686|1938|95574
1030792284700|6|95575
1030792284700|1167|95576
1030792284700|6369|95577
1030792284717|1167|95578
1030792284717|2891|95579
1030792284717|6951|95580
1030792284717|10208|95581
1030792284717|11694|95582
1030792284737|976|95583
1030792284737|1167|95584
1030792284737|5100|95585
1030792284737|7558|95586
1030792284752|148|95587
1030792284752|1167|95588
1030792284752|2798|95589
1030792284752|7505|95590
1030792284752|7568|95591
1030792284752|9246|95592
1030792284752|10726|95593
1030792284752|12586|95594
1030792284752|13403|95595
1030792284752|13822|95596
1030792284758|471|95597
1030792284758|1167|95598
1030792284758|6371|95599
1030792284768|1167|95600
1030792284768|2917|95601
1030792284768|6866|95602
1030792284768|7468|95603
1030792284768|9180|95604
1030792284768|10294|95605
1030792284768|10515|95606
1030792284787|142|95607
1030792284787|1167|95608
1030792284787|8625|95609
1030792284787|9064|95610
1030792284787|11699|95611
1030792284797|775|95612
1030792284797|1167|95613
1030792284797|1204|95614
1030792284797|6426|95615
1030792284797|7033|95616
1030792284797|11463|95617
1030792284808|1167|95618
1030792284808|6830|95619
1030792284808|9183|95620
1030792284808|9919|95621
1030792284829|1167|95622
1030792284829|5806|95623
1030792284829|6402|95624
1030792284829|9353|95625
1030792284829|10328|95626
1030792284841|1167|95627
1030792284841|5575|95628
1030792284841|11629|95629
1030792284841|11845|95630
1030792284862|1167|95631
1030792284862|2004|95632
1030792284862|2856|95633
1030792284862|2886|95634
1030792284862|5097|95635
1030792284862|5104|95636
1030792284862|6360|95637
1030792284865|1167|95638
1030792284865|11690|95639
1030792284869|1167|95640
1030792284869|5191|95641
1030792284869|14675|95642
1030792284881|1167|95643
1030792284881|2830|95644
1030792284881|5915|95645
1030792284883|1167|95646
1030792284883|11596|95647
1030792284883|14894|95648
1030792284890|1167|95649
1030792284890|2065|95650
1030792284890|6406|95651
1030792284890|6424|95652
1030792284890|7068|95653
1030792284890|9059|95654
1030792284904|288|95655
1030792284904|1167|95656
1030792284904|2069|95657
1030792284904|2881|95658
1030792284904|5133|95659
1030792284904|6956|95660
1030792284904|7395|95661
1030792284919|1167|95662
1030792284919|2958|95663
1030792284919|9166|95664
1030792284940|1167|95665
1030792284940|5644|95666
1030792284940|7006|95667
1030792284940|9126|95668
1030792284940|15150|95669
1030792284948|1167|95670
1030792284948|3101|95671
1030792284948|6370|95672
1030792284969|1167|95673
1030792284969|2813|95674
1030792284969|2995|95675
1030792284969|9256|95676
1030792284979|1167|95677
1030792284979|6949|95678
1030792284996|803|95679
1030792284996|1167|95680
1030792284996|2895|95681
1030792284996|3011|95682
1030792284996|6016|95683
1030792284996|10213|95684
1030792284996|12170|95685
1030792284996|13356|95686
1030792285004|598|95687
1030792285004|1167|95688
1030792285004|1985|95689
1030792285004|2054|95690
1030792285004|5105|95691
1030792285004|5525|95692
1030792285004|9182|95693
1030792285004|9256|95694
1030792285004|13175|95695
1030792285023|1167|95696
1030792285023|6594|95697
1030792285023|6949|95698
1030792285023|6950|95699
1030792285023|8349|95700
1030792285023|11408|95701
1030792285023|14215|95702
1030792285043|1167|95703
1030792285043|1548|95704
1030792285043|8402|95705
1030792285043|10475|95706
1030792285044|1167|95707
1030792285044|6946|95708
1030792285044|6971|95709
1030792285044|9264|95710
1030792285044|14099|95711
1030792285059|1167|95712
1030792285059|1669|95713
1030792285059|6433|95714
1030792285059|7530|95715
1030792285059|10765|95716
1030792285059|11737|95717
1030792285059|13206|95718
1030792285077|1167|95719
1030792285077|1203|95720
1030792285077|12005|95721
1030792285085|1167|95722
1030792285085|2778|95723
1030792285085|3066|95724
1030792285085|4847|95725
1030792285085|6697|95726
1030792285085|12581|95727
1030792285104|1167|95728
1030792285104|5447|95729
1030792285117|1167|95730
1030792285117|6429|95731
1030792285117|9253|95732
1030792285134|1167|95733
